dataset,split,image_path,ex_path,he_path,ma_path,se_path,tjdr_ann_path
DDR,train,DDR-SEGMENTATION/train/image/007-3380-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3380-200.tif,DDR-SEGMENTATION/train/label/HE/007-3380-200.tif,DDR-SEGMENTATION/train/label/MA/007-3380-200.tif,DDR-SEGMENTATION/train/label/SE/007-3380-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3928-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3928-200.tif,DDR-SEGMENTATION/train/label/HE/007-3928-200.tif,DDR-SEGMENTATION/train/label/MA/007-3928-200.tif,DDR-SEGMENTATION/train/label/SE/007-3928-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4769-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4769-200.tif,DDR-SEGMENTATION/train/label/HE/007-4769-200.tif,DDR-SEGMENTATION/train/label/MA/007-4769-200.tif,DDR-SEGMENTATION/train/label/SE/007-4769-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170609154552424.jpg,DDR-SEGMENTATION/valid/label/EX/20170609154552424.tif,DDR-SEGMENTATION/valid/label/HE/20170609154552424.tif,DDR-SEGMENTATION/valid/label/MA/20170609154552424.tif,DDR-SEGMENTATION/valid/label/SE/20170609154552424.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2580-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2580-100.tif,DDR-SEGMENTATION/train/label/HE/007-2580-100.tif,DDR-SEGMENTATION/train/label/MA/007-2580-100.tif,DDR-SEGMENTATION/train/label/SE/007-2580-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5728-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5728-300.tif,DDR-SEGMENTATION/train/label/HE/007-5728-300.tif,DDR-SEGMENTATION/train/label/MA/007-5728-300.tif,DDR-SEGMENTATION/train/label/SE/007-5728-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170615104926501.jpg,DDR-SEGMENTATION/valid/label/EX/20170615104926501.tif,DDR-SEGMENTATION/valid/label/HE/20170615104926501.tif,DDR-SEGMENTATION/valid/label/MA/20170615104926501.tif,DDR-SEGMENTATION/valid/label/SE/20170615104926501.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3541-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3541-200.tif,DDR-SEGMENTATION/train/label/HE/007-3541-200.tif,DDR-SEGMENTATION/train/label/MA/007-3541-200.tif,DDR-SEGMENTATION/train/label/SE/007-3541-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3457-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3457-200.tif,DDR-SEGMENTATION/train/label/HE/007-3457-200.tif,DDR-SEGMENTATION/train/label/MA/007-3457-200.tif,DDR-SEGMENTATION/train/label/SE/007-3457-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2383-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2383-100.tif,DDR-SEGMENTATION/train/label/HE/007-2383-100.tif,DDR-SEGMENTATION/train/label/MA/007-2383-100.tif,DDR-SEGMENTATION/train/label/SE/007-2383-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6260-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6260-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6260-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6260-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6260-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6262-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6262-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6262-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6262-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6262-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2607-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2607-100.tif,DDR-SEGMENTATION/train/label/HE/007-2607-100.tif,DDR-SEGMENTATION/train/label/MA/007-2607-100.tif,DDR-SEGMENTATION/train/label/SE/007-2607-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6107-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6107-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6107-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6107-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6107-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3933-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3933-200.tif,DDR-SEGMENTATION/train/label/HE/007-3933-200.tif,DDR-SEGMENTATION/train/label/MA/007-3933-200.tif,DDR-SEGMENTATION/train/label/SE/007-3933-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2397-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2397-100.tif,DDR-SEGMENTATION/train/label/HE/007-2397-100.tif,DDR-SEGMENTATION/train/label/MA/007-2397-100.tif,DDR-SEGMENTATION/train/label/SE/007-2397-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-1977-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1977-100.tif,DDR-SEGMENTATION/train/label/HE/007-1977-100.tif,DDR-SEGMENTATION/train/label/MA/007-1977-100.tif,DDR-SEGMENTATION/train/label/SE/007-1977-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170525111826224.jpg,DDR-SEGMENTATION/valid/label/EX/20170525111826224.tif,DDR-SEGMENTATION/valid/label/HE/20170525111826224.tif,DDR-SEGMENTATION/valid/label/MA/20170525111826224.tif,DDR-SEGMENTATION/valid/label/SE/20170525111826224.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4160-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4160-200.tif,DDR-SEGMENTATION/train/label/HE/007-4160-200.tif,DDR-SEGMENTATION/train/label/MA/007-4160-200.tif,DDR-SEGMENTATION/train/label/SE/007-4160-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-2848-100.jpg,DDR-SEGMENTATION/valid/label/EX/007-2848-100.tif,DDR-SEGMENTATION/valid/label/HE/007-2848-100.tif,DDR-SEGMENTATION/valid/label/MA/007-2848-100.tif,DDR-SEGMENTATION/valid/label/SE/007-2848-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4895-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4895-300.tif,DDR-SEGMENTATION/train/label/HE/007-4895-300.tif,DDR-SEGMENTATION/train/label/MA/007-4895-300.tif,DDR-SEGMENTATION/train/label/SE/007-4895-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-1975-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1975-100.tif,DDR-SEGMENTATION/train/label/HE/007-1975-100.tif,DDR-SEGMENTATION/train/label/MA/007-1975-100.tif,DDR-SEGMENTATION/train/label/SE/007-1975-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4847-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4847-300.tif,DDR-SEGMENTATION/train/label/HE/007-4847-300.tif,DDR-SEGMENTATION/train/label/MA/007-4847-300.tif,DDR-SEGMENTATION/train/label/SE/007-4847-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2151-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2151-100.tif,DDR-SEGMENTATION/train/label/HE/007-2151-100.tif,DDR-SEGMENTATION/train/label/MA/007-2151-100.tif,DDR-SEGMENTATION/train/label/SE/007-2151-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6008-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6008-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6008-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6008-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6008-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170521093504075.jpg,DDR-SEGMENTATION/valid/label/EX/20170521093504075.tif,DDR-SEGMENTATION/valid/label/HE/20170521093504075.tif,DDR-SEGMENTATION/valid/label/MA/20170521093504075.tif,DDR-SEGMENTATION/valid/label/SE/20170521093504075.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5331-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5331-300.tif,DDR-SEGMENTATION/train/label/HE/007-5331-300.tif,DDR-SEGMENTATION/train/label/MA/007-5331-300.tif,DDR-SEGMENTATION/train/label/SE/007-5331-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-3036-100.jpg,DDR-SEGMENTATION/valid/label/EX/007-3036-100.tif,DDR-SEGMENTATION/valid/label/HE/007-3036-100.tif,DDR-SEGMENTATION/valid/label/MA/007-3036-100.tif,DDR-SEGMENTATION/valid/label/SE/007-3036-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4657-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4657-200.tif,DDR-SEGMENTATION/train/label/HE/007-4657-200.tif,DDR-SEGMENTATION/train/label/MA/007-4657-200.tif,DDR-SEGMENTATION/train/label/SE/007-4657-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3420-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3420-200.tif,DDR-SEGMENTATION/train/label/HE/007-3420-200.tif,DDR-SEGMENTATION/train/label/MA/007-3420-200.tif,DDR-SEGMENTATION/train/label/SE/007-3420-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3520-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3520-200.tif,DDR-SEGMENTATION/train/label/HE/007-3520-200.tif,DDR-SEGMENTATION/train/label/MA/007-3520-200.tif,DDR-SEGMENTATION/train/label/SE/007-3520-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3559-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3559-200.tif,DDR-SEGMENTATION/train/label/HE/007-3559-200.tif,DDR-SEGMENTATION/train/label/MA/007-3559-200.tif,DDR-SEGMENTATION/train/label/SE/007-3559-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170602084034474.jpg,DDR-SEGMENTATION/valid/label/EX/20170602084034474.tif,DDR-SEGMENTATION/valid/label/HE/20170602084034474.tif,DDR-SEGMENTATION/valid/label/MA/20170602084034474.tif,DDR-SEGMENTATION/valid/label/SE/20170602084034474.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6084-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6084-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6084-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6084-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6084-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3538-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3538-200.tif,DDR-SEGMENTATION/train/label/HE/007-3538-200.tif,DDR-SEGMENTATION/train/label/MA/007-3538-200.tif,DDR-SEGMENTATION/train/label/SE/007-3538-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2697-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2697-100.tif,DDR-SEGMENTATION/train/label/HE/007-2697-100.tif,DDR-SEGMENTATION/train/label/MA/007-2697-100.tif,DDR-SEGMENTATION/train/label/SE/007-2697-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4105-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4105-200.tif,DDR-SEGMENTATION/train/label/HE/007-4105-200.tif,DDR-SEGMENTATION/train/label/MA/007-4105-200.tif,DDR-SEGMENTATION/train/label/SE/007-4105-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6121-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6121-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6121-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6121-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6121-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4687-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4687-200.tif,DDR-SEGMENTATION/train/label/HE/007-4687-200.tif,DDR-SEGMENTATION/train/label/MA/007-4687-200.tif,DDR-SEGMENTATION/train/label/SE/007-4687-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170502160448258.jpg,DDR-SEGMENTATION/valid/label/EX/20170502160448258.tif,DDR-SEGMENTATION/valid/label/HE/20170502160448258.tif,DDR-SEGMENTATION/valid/label/MA/20170502160448258.tif,DDR-SEGMENTATION/valid/label/SE/20170502160448258.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5956-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5956-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5956-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5956-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5956-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5856-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5856-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5856-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5856-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5856-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5944-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5944-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5944-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5944-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5944-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6160-300.jpg,DDR-SEGMENTATION/train/label/EX/007-6160-300.tif,DDR-SEGMENTATION/train/label/HE/007-6160-300.tif,DDR-SEGMENTATION/train/label/MA/007-6160-300.tif,DDR-SEGMENTATION/train/label/SE/007-6160-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2330-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2330-100.tif,DDR-SEGMENTATION/train/label/HE/007-2330-100.tif,DDR-SEGMENTATION/train/label/MA/007-2330-100.tif,DDR-SEGMENTATION/train/label/SE/007-2330-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2288-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2288-100.tif,DDR-SEGMENTATION/train/label/HE/007-2288-100.tif,DDR-SEGMENTATION/train/label/MA/007-2288-100.tif,DDR-SEGMENTATION/train/label/SE/007-2288-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6093-300.jpg,DDR-SEGMENTATION/train/label/EX/007-6093-300.tif,DDR-SEGMENTATION/train/label/HE/007-6093-300.tif,DDR-SEGMENTATION/train/label/MA/007-6093-300.tif,DDR-SEGMENTATION/train/label/SE/007-6093-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5938-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5938-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5938-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5938-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5938-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3336-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3336-200.tif,DDR-SEGMENTATION/train/label/HE/007-3336-200.tif,DDR-SEGMENTATION/train/label/MA/007-3336-200.tif,DDR-SEGMENTATION/train/label/SE/007-3336-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2773-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2773-100.tif,DDR-SEGMENTATION/train/label/HE/007-2773-100.tif,DDR-SEGMENTATION/train/label/MA/007-2773-100.tif,DDR-SEGMENTATION/train/label/SE/007-2773-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2181-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2181-100.tif,DDR-SEGMENTATION/train/label/HE/007-2181-100.tif,DDR-SEGMENTATION/train/label/MA/007-2181-100.tif,DDR-SEGMENTATION/train/label/SE/007-2181-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5843-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5843-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5843-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5843-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5843-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4059-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4059-200.tif,DDR-SEGMENTATION/train/label/HE/007-4059-200.tif,DDR-SEGMENTATION/train/label/MA/007-4059-200.tif,DDR-SEGMENTATION/train/label/SE/007-4059-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170521094743135.jpg,DDR-SEGMENTATION/valid/label/EX/20170521094743135.tif,DDR-SEGMENTATION/valid/label/HE/20170521094743135.tif,DDR-SEGMENTATION/valid/label/MA/20170521094743135.tif,DDR-SEGMENTATION/valid/label/SE/20170521094743135.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4668-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4668-200.tif,DDR-SEGMENTATION/train/label/HE/007-4668-200.tif,DDR-SEGMENTATION/train/label/MA/007-4668-200.tif,DDR-SEGMENTATION/train/label/SE/007-4668-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3427-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3427-200.tif,DDR-SEGMENTATION/train/label/HE/007-3427-200.tif,DDR-SEGMENTATION/train/label/MA/007-3427-200.tif,DDR-SEGMENTATION/train/label/SE/007-3427-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2279-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2279-100.tif,DDR-SEGMENTATION/train/label/HE/007-2279-100.tif,DDR-SEGMENTATION/train/label/MA/007-2279-100.tif,DDR-SEGMENTATION/train/label/SE/007-2279-100.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170521093537739.jpg,DDR-SEGMENTATION/valid/label/EX/20170521093537739.tif,DDR-SEGMENTATION/valid/label/HE/20170521093537739.tif,DDR-SEGMENTATION/valid/label/MA/20170521093537739.tif,DDR-SEGMENTATION/valid/label/SE/20170521093537739.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4996-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4996-300.tif,DDR-SEGMENTATION/train/label/HE/007-4996-300.tif,DDR-SEGMENTATION/train/label/MA/007-4996-300.tif,DDR-SEGMENTATION/train/label/SE/007-4996-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2390-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2390-100.tif,DDR-SEGMENTATION/train/label/HE/007-2390-100.tif,DDR-SEGMENTATION/train/label/MA/007-2390-100.tif,DDR-SEGMENTATION/train/label/SE/007-2390-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6612-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6612-400.tif,DDR-SEGMENTATION/train/label/HE/007-6612-400.tif,DDR-SEGMENTATION/train/label/MA/007-6612-400.tif,DDR-SEGMENTATION/train/label/SE/007-6612-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5005-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5005-300.tif,DDR-SEGMENTATION/train/label/HE/007-5005-300.tif,DDR-SEGMENTATION/train/label/MA/007-5005-300.tif,DDR-SEGMENTATION/train/label/SE/007-5005-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170503090730660.jpg,DDR-SEGMENTATION/valid/label/EX/20170503090730660.tif,DDR-SEGMENTATION/valid/label/HE/20170503090730660.tif,DDR-SEGMENTATION/valid/label/MA/20170503090730660.tif,DDR-SEGMENTATION/valid/label/SE/20170503090730660.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6148-300.jpg,DDR-SEGMENTATION/train/label/EX/007-6148-300.tif,DDR-SEGMENTATION/train/label/HE/007-6148-300.tif,DDR-SEGMENTATION/train/label/MA/007-6148-300.tif,DDR-SEGMENTATION/train/label/SE/007-6148-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5126-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5126-300.tif,DDR-SEGMENTATION/train/label/HE/007-5126-300.tif,DDR-SEGMENTATION/train/label/MA/007-5126-300.tif,DDR-SEGMENTATION/train/label/SE/007-5126-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170518104749319.jpg,DDR-SEGMENTATION/valid/label/EX/20170518104749319.tif,DDR-SEGMENTATION/valid/label/HE/20170518104749319.tif,DDR-SEGMENTATION/valid/label/MA/20170518104749319.tif,DDR-SEGMENTATION/valid/label/SE/20170518104749319.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5394-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5394-300.tif,DDR-SEGMENTATION/train/label/HE/007-5394-300.tif,DDR-SEGMENTATION/train/label/MA/007-5394-300.tif,DDR-SEGMENTATION/train/label/SE/007-5394-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4576-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4576-200.tif,DDR-SEGMENTATION/train/label/HE/007-4576-200.tif,DDR-SEGMENTATION/train/label/MA/007-4576-200.tif,DDR-SEGMENTATION/train/label/SE/007-4576-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4610-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4610-200.tif,DDR-SEGMENTATION/train/label/HE/007-4610-200.tif,DDR-SEGMENTATION/train/label/MA/007-4610-200.tif,DDR-SEGMENTATION/train/label/SE/007-4610-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4277-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4277-200.tif,DDR-SEGMENTATION/train/label/HE/007-4277-200.tif,DDR-SEGMENTATION/train/label/MA/007-4277-200.tif,DDR-SEGMENTATION/train/label/SE/007-4277-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5135-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5135-300.tif,DDR-SEGMENTATION/train/label/HE/007-5135-300.tif,DDR-SEGMENTATION/train/label/MA/007-5135-300.tif,DDR-SEGMENTATION/train/label/SE/007-5135-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3397-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3397-200.tif,DDR-SEGMENTATION/train/label/HE/007-3397-200.tif,DDR-SEGMENTATION/train/label/MA/007-3397-200.tif,DDR-SEGMENTATION/train/label/SE/007-3397-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2756-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2756-100.tif,DDR-SEGMENTATION/train/label/HE/007-2756-100.tif,DDR-SEGMENTATION/train/label/MA/007-2756-100.tif,DDR-SEGMENTATION/train/label/SE/007-2756-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5310-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5310-300.tif,DDR-SEGMENTATION/train/label/HE/007-5310-300.tif,DDR-SEGMENTATION/train/label/MA/007-5310-300.tif,DDR-SEGMENTATION/train/label/SE/007-5310-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3992-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3992-200.tif,DDR-SEGMENTATION/train/label/HE/007-3992-200.tif,DDR-SEGMENTATION/train/label/MA/007-3992-200.tif,DDR-SEGMENTATION/train/label/SE/007-3992-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3387-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3387-200.tif,DDR-SEGMENTATION/train/label/HE/007-3387-200.tif,DDR-SEGMENTATION/train/label/MA/007-3387-200.tif,DDR-SEGMENTATION/train/label/SE/007-3387-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5886-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5886-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5886-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5886-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5886-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4843-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4843-300.tif,DDR-SEGMENTATION/train/label/HE/007-4843-300.tif,DDR-SEGMENTATION/train/label/MA/007-4843-300.tif,DDR-SEGMENTATION/train/label/SE/007-4843-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5639-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5639-300.tif,DDR-SEGMENTATION/train/label/HE/007-5639-300.tif,DDR-SEGMENTATION/train/label/MA/007-5639-300.tif,DDR-SEGMENTATION/train/label/SE/007-5639-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5454-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5454-300.tif,DDR-SEGMENTATION/train/label/HE/007-5454-300.tif,DDR-SEGMENTATION/train/label/MA/007-5454-300.tif,DDR-SEGMENTATION/train/label/SE/007-5454-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6162-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6162-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6162-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6162-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6162-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5844-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5844-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5844-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5844-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5844-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4667-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4667-200.tif,DDR-SEGMENTATION/train/label/HE/007-4667-200.tif,DDR-SEGMENTATION/train/label/MA/007-4667-200.tif,DDR-SEGMENTATION/train/label/SE/007-4667-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4960-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4960-300.tif,DDR-SEGMENTATION/train/label/HE/007-4960-300.tif,DDR-SEGMENTATION/train/label/MA/007-4960-300.tif,DDR-SEGMENTATION/train/label/SE/007-4960-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5885-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5885-300.tif,DDR-SEGMENTATION/train/label/HE/007-5885-300.tif,DDR-SEGMENTATION/train/label/MA/007-5885-300.tif,DDR-SEGMENTATION/train/label/SE/007-5885-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4660-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4660-200.tif,DDR-SEGMENTATION/train/label/HE/007-4660-200.tif,DDR-SEGMENTATION/train/label/MA/007-4660-200.tif,DDR-SEGMENTATION/train/label/SE/007-4660-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170505100940129.jpg,DDR-SEGMENTATION/valid/label/EX/20170505100940129.tif,DDR-SEGMENTATION/valid/label/HE/20170505100940129.tif,DDR-SEGMENTATION/valid/label/MA/20170505100940129.tif,DDR-SEGMENTATION/valid/label/SE/20170505100940129.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5397-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5397-300.tif,DDR-SEGMENTATION/train/label/HE/007-5397-300.tif,DDR-SEGMENTATION/train/label/MA/007-5397-300.tif,DDR-SEGMENTATION/train/label/SE/007-5397-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6113-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6113-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6113-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6113-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6113-300.tif,
